Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
3817	 0.002736	 0.002622	 0.000033	 0.000000	 0.000052	11.143832	 10.531571	 0.215500	 0.000000	 0.269259
3818	 0.003014	 0.002819	 0.000058	 0.000000	 0.000101	11.146846	 10.534390	 0.215558	 0.000000	 0.269360
3819	 0.002710	 0.002571	 0.000045	 0.000000	 0.000064	11.149556	 10.536961	 0.215603	 0.000000	 0.269424
3820	 0.002882	 0.002660	 0.000085	 0.000000	 0.000103	11.152438	 10.539621	 0.215688	 0.000000	 0.269527
3821	 0.002745	 0.002631	 0.000034	 0.000000	 0.000051	11.155183	 10.542252	 0.215722	 0.000000	 0.269578
3822	 0.002960	 0.002751	 0.000075	 0.000000	 0.000102	11.158143	 10.545003	 0.215797	 0.000000	 0.269680
3823	 0.003363	 0.003238	 0.000044	 0.000000	 0.000050	11.161506	 10.548241	 0.215841	 0.000000	 0.269730
3824	 0.003900	 0.003576	 0.000106	 0.000000	 0.000163	11.165406	 10.551817	 0.215947	 0.000000	 0.269893
3825	 0.003633	 0.003434	 0.000056	 0.000000	 0.000084	11.169039	 10.555251	 0.216003	 0.000000	 0.269977
3826	 0.004137	 0.003813	 0.000126	 0.000000	 0.000144	11.173176	 10.559064	 0.216129	 0.000000	 0.270121
3827	 0.003939	 0.003737	 0.000099	 0.000000	 0.000063	11.177115	 10.562801	 0.216228	 0.000000	 0.270184
3828	 0.004629	 0.004375	 0.000095	 0.000000	 0.000115	11.181744	 10.567176	 0.216323	 0.000000	 0.270299
3829	 0.003302	 0.003125	 0.000078	 0.000000	 0.000058	11.185046	 10.570301	 0.216401	 0.000000	 0.270357
3830	 0.003467	 0.003283	 0.000057	 0.000000	 0.000092	11.188513	 10.573584	 0.216458	 0.000000	 0.270449
3831	 0.002893	 0.002771	 0.000035	 0.000000	 0.000054	11.191406	 10.576355	 0.216493	 0.000000	 0.270503
3832	 0.003386	 0.003184	 0.000062	 0.000000	 0.000105	11.194792	 10.579539	 0.216555	 0.000000	 0.270608
3833	 0.003487	 0.003362	 0.000032	 0.000000	 0.000049	11.198279	 10.582901	 0.216587	 0.000000	 0.270657
3834	 0.003546	 0.003313	 0.000093	 0.000000	 0.000105	11.201825	 10.586214	 0.216680	 0.000000	 0.270762
3835	 0.003281	 0.003164	 0.000036	 0.000000	 0.000052	11.205106	 10.589378	 0.216716	 0.000000	 0.270814
3836	 0.003653	 0.003421	 0.000064	 0.000000	 0.000118	11.208759	 10.592799	 0.216780	 0.000000	 0.270932
3837	 0.003281	 0.003112	 0.000073	 0.000000	 0.000050	11.212040	 10.595911	 0.216853	 0.000000	 0.270982
3838	 0.002887	 0.002681	 0.000064	 0.000000	 0.000104	11.214927	 10.598592	 0.216917	 0.000000	 0.271086
3839	 0.003210	 0.003098	 0.000031	 0.000000	 0.000051	11.218137	 10.601690	 0.216948	 0.000000	 0.271137
3840	 0.003099	 0.002786	 0.000120	 0.000000	 0.000153	11.221236	 10.604476	 0.217068	 0.000000	 0.271290
3841	 0.002955	 0.002809	 0.000054	 0.000000	 0.000058	11.224191	 10.607285	 0.217122	 0.000000	 0.271348
3842	 0.003062	 0.002848	 0.000075	 0.000000	 0.000105	11.227253	 10.610133	 0.217197	 0.000000	 0.271453
3843	 0.002648	 0.002532	 0.000034	 0.000000	 0.000051	11.229901	 10.612665	 0.217231	 0.000000	 0.271504
3844	 0.003302	 0.003111	 0.000056	 0.000000	 0.000103	11.233203	 10.615776	 0.217287	 0.000000	 0.271607
3845	 0.002732	 0.002612	 0.000036	 0.000000	 0.000053	11.235935	 10.618388	 0.217323	 0.000000	 0.271660
3846	 0.002688	 0.002467	 0.000083	 0.000000	 0.000101	11.238623	 10.620855	 0.217406	 0.000000	 0.271761
3847	 0.002814	 0.002696	 0.000032	 0.000000	 0.000057	11.241437	 10.623551	 0.217438	 0.000000	 0.271818
3848	 0.002817	 0.002611	 0.000058	 0.000000	 0.000103	11.244254	 10.626162	 0.217496	 0.000000	 0.271921
3849	 0.003148	 0.003029	 0.000036	 0.000000	 0.000053	11.247402	 10.629191	 0.217532	 0.000000	 0.271974
3850	 0.002790	 0.002583	 0.000063	 0.000000	 0.000107	11.250192	 10.631774	 0.217595	 0.000000	 0.272081
3851	 0.002640	 0.002500	 0.000059	 0.000000	 0.000052	11.252832	 10.634274	 0.217654	 0.000000	 0.272133
3852	 0.002830	 0.002624	 0.000072	 0.000000	 0.000102	11.255662	 10.636898	 0.217726	 0.000000	 0.272235
3853	 0.003281	 0.003158	 0.000032	 0.000000	 0.000054	11.258943	 10.640056	 0.217758	 0.000000	 0.272289
3854	 0.003044	 0.002801	 0.000095	 0.000000	 0.000106	11.261987	 10.642857	 0.217853	 0.000000	 0.272395
3855	 0.002710	 0.002580	 0.000047	 0.000000	 0.000052	11.264697	 10.645437	 0.217900	 0.000000	 0.272447
3856	 0.002607	 0.002402	 0.000071	 0.000000	 0.000103	11.267304	 10.647839	 0.217971	 0.000000	 0.272550
3857	 0.002733	 0.002624	 0.000031	 0.000000	 0.000050	11.270037	 10.650463	 0.218002	 0.000000	 0.272600
3858	 0.003360	 0.003163	 0.000058	 0.000000	 0.000104	11.273397	 10.653626	 0.218060	 0.000000	 0.272704
3859	 0.003002	 0.002794	 0.000072	 0.000000	 0.000065	11.276399	 10.656420	 0.218132	 0.000000	 0.272769
3860	 0.002849	 0.002646	 0.000060	 0.000000	 0.000105	11.279248	 10.659066	 0.218192	 0.000000	 0.272874
3861	 0.002828	 0.002711	 0.000034	 0.000000	 0.000051	11.282076	 10.661777	 0.218226	 0.000000	 0.272925
3862	 0.003308	 0.003083	 0.000086	 0.000000	 0.000102	11.285384	 10.664860	 0.218312	 0.000000	 0.273027
3863	 0.002623	 0.002498	 0.000038	 0.000000	 0.000055	11.288007	 10.667358	 0.218350	 0.000000	 0.273082
3864	 0.003027	 0.002807	 0.000084	 0.000000	 0.000103	11.291034	 10.670165	 0.218434	 0.000000	 0.273185
3865	 0.002688	 0.002571	 0.000033	 0.000000	 0.000052	11.293722	 10.672736	 0.218467	 0.000000	 0.273237
3866	 0.003375	 0.003152	 0.000081	 0.000000	 0.000105	11.297097	 10.675888	 0.218548	 0.000000	 0.273342
3867	 0.002860	 0.002712	 0.000060	 0.000000	 0.000057	11.299957	 10.678600	 0.218608	 0.000000	 0.273399
3868	 0.002849	 0.002652	 0.000062	 0.000000	 0.000101	11.302806	 10.681252	 0.218670	 0.000000	 0.273500
3869	 0.002745	 0.002635	 0.000031	 0.000000	 0.000050	11.305551	 10.683887	 0.218701	 0.000000	 0.273550
3870	 0.002935	 0.002727	 0.000075	 0.000000	 0.000101	11.308486	 10.686614	 0.218776	 0.000000	 0.273651
3871	 0.003153	 0.003036	 0.000033	 0.000000	 0.000054	11.311639	 10.689650	 0.218809	 0.000000	 0.273705
3872	 0.002897	 0.002656	 0.000095	 0.000000	 0.000108	11.314536	 10.692306	 0.218904	 0.000000	 0.273813
3873	 0.002708	 0.002583	 0.000046	 0.000000	 0.000052	11.317244	 10.694889	 0.218950	 0.000000	 0.273865
3874	 0.002969	 0.002762	 0.000071	 0.000000	 0.000101	11.320213	 10.697651	 0.219021	 0.000000	 0.273966
3875	 0.003192	 0.003064	 0.000044	 0.000000	 0.000050	11.323405	 10.700715	 0.219065	 0.000000	 0.274016
3876	 0.003330	 0.003045	 0.000093	 0.000000	 0.000145	11.326735	 10.703760	 0.219158	 0.000000	 0.274161
3877	 0.002678	 0.002557	 0.000037	 0.000000	 0.000054	11.329413	 10.706317	 0.219195	 0.000000	 0.274215
3878	 0.002785	 0.002593	 0.000056	 0.000000	 0.000100	11.332198	 10.708910	 0.219251	 0.000000	 0.274315
3879	 0.002719	 0.002613	 0.000031	 0.000000	 0.000051	11.334917	 10.711523	 0.219282	 0.000000	 0.274366
3880	 0.003040	 0.002813	 0.000060	 0.000000	 0.000133	11.337957	 10.714336	 0.219342	 0.000000	 0.274499
3881	 0.002618	 0.002500	 0.000035	 0.000000	 0.000055	11.340575	 10.716836	 0.219377	 0.000000	 0.274554
3882	 0.002821	 0.002614	 0.000065	 0.000000	 0.000106	11.343396	 10.719450	 0.219442	 0.000000	 0.274660
3883	 0.002894	 0.002759	 0.000053	 0.000000	 0.000056	11.346290	 10.722209	 0.219495	 0.000000	 0.274716
3884	 0.003212	 0.003006	 0.000072	 0.000000	 0.000103	11.349502	 10.725215	 0.219567	 0.000000	 0.274819
3885	 0.002859	 0.002696	 0.000057	 0.000000	 0.000073	11.352361	 10.727911	 0.219624	 0.000000	 0.274892
3886	 0.002856	 0.002652	 0.000065	 0.000000	 0.000104	11.355217	 10.730563	 0.219689	 0.000000	 0.274996
3887	 0.002782	 0.002655	 0.000045	 0.000000	 0.000052	11.357999	 10.733218	 0.219734	 0.000000	 0.275048
3888	 0.003960	 0.003652	 0.000089	 0.000000	 0.000157	11.361959	 10.736870	 0.219823	 0.000000	 0.275205
3889	 0.004536	 0.004395	 0.000045	 0.000000	 0.000061	11.366495	 10.741265	 0.219868	 0.000000	 0.275266
3890	 0.003007	 0.002793	 0.000067	 0.000000	 0.000110	11.369502	 10.744058	 0.219935	 0.000000	 0.275376
3891	 0.003333	 0.003109	 0.000102	 0.000000	 0.000081	11.372835	 10.747167	 0.220037	 0.000000	 0.275457
3892	 0.003558	 0.003271	 0.000101	 0.000000	 0.000142	11.376393	 10.750438	 0.220138	 0.000000	 0.275599
3893	 0.002970	 0.002843	 0.000039	 0.000000	 0.000055	11.379363	 10.753281	 0.220177	 0.000000	 0.275654
3894	 0.003489	 0.003263	 0.000085	 0.000000	 0.000106	11.382852	 10.756544	 0.220262	 0.000000	 0.275760
3895	 0.002893	 0.002776	 0.000035	 0.000000	 0.000053	11.385745	 10.759320	 0.220297	 0.000000	 0.275813
3896	 0.003626	 0.003373	 0.000074	 0.000000	 0.000136	11.389371	 10.762693	 0.220371	 0.000000	 0.275949
3897	 0.003646	 0.003414	 0.000099	 0.000000	 0.000093	11.393017	 10.766107	 0.220470	 0.000000	 0.276042
3898	 0.003299	 0.003098	 0.000062	 0.000000	 0.000095	11.396316	 10.769205	 0.220532	 0.000000	 0.276137
3899	 0.003182	 0.003013	 0.000066	 0.000000	 0.000069	11.399498	 10.772218	 0.220598	 0.000000	 0.276206
3900	 0.002845	 0.002606	 0.000089	 0.000000	 0.000111	11.402343	 10.774824	 0.220687	 0.000000	 0.276317
3901	 0.002704	 0.002579	 0.000044	 0.000000	 0.000052	11.405047	 10.777403	 0.220731	 0.000000	 0.276369
3902	 0.003738	 0.003518	 0.000075	 0.000000	 0.000103	11.408785	 10.780921	 0.220806	 0.000000	 0.276472
3903	 0.004015	 0.003802	 0.000081	 0.000000	 0.000084	11.412800	 10.784723	 0.220887	 0.000000	 0.276556
3904	 0.005023	 0.004770	 0.000098	 0.000000	 0.000111	11.417823	 10.789493	 0.220985	 0.000000	 0.276667
3905	 0.004729	 0.004551	 0.000031	 0.000000	 0.000046	11.422552	 10.794044	 0.221016	 0.000000	 0.276713
3906	 0.003496	 0.003195	 0.000072	 0.000000	 0.000153	11.426048	 10.797239	 0.221088	 0.000000	 0.276866
3907	 0.003568	 0.003403	 0.000093	 0.000000	 0.000045	11.429616	 10.800642	 0.221181	 0.000000	 0.276911
3908	 0.004318	 0.004077	 0.000077	 0.000000	 0.000118	11.433934	 10.804719	 0.221258	 0.000000	 0.277029
3909	 0.003500	 0.003347	 0.000060	 0.000000	 0.000057	11.437434	 10.808066	 0.221318	 0.000000	 0.277086
3910	 0.003796	 0.003497	 0.000120	 0.000000	 0.000114	11.441230	 10.811563	 0.221438	 0.000000	 0.277200
3911	 0.004001	 0.003868	 0.000044	 0.000000	 0.000046	11.445231	 10.815431	 0.221482	 0.000000	 0.277246
3912	 0.003599	 0.003297	 0.000090	 0.000000	 0.000170	11.448830	 10.818728	 0.221572	 0.000000	 0.277416
3913	 0.003079	 0.002941	 0.000047	 0.000000	 0.000055	11.451909	 10.821669	 0.221619	 0.000000	 0.277471
3914	 0.003500	 0.003159	 0.000131	 0.000000	 0.000154	11.455409	 10.824828	 0.221750	 0.000000	 0.277625
3915	 0.003582	 0.003386	 0.000080	 0.000000	 0.000078	11.458991	 10.828214	 0.221830	 0.000000	 0.277703
3916	 0.003094	 0.002861	 0.000076	 0.000000	 0.000113	11.462085	 10.831075	 0.221906	 0.000000	 0.277816
3917	 0.004313	 0.004181	 0.000041	 0.000000	 0.000054	11.466398	 10.835256	 0.221947	 0.000000	 0.277870
3918	 0.003707	 0.003290	 0.000161	 0.000000	 0.000195	11.470105	 10.838546	 0.222108	 0.000000	 0.278065
3919	 0.003463	 0.003239	 0.000089	 0.000000	 0.000088	11.473568	 10.841785	 0.222197	 0.000000	 0.278153
3920	 0.003925	 0.003672	 0.000095	 0.000000	 0.000112	11.477493	 10.845457	 0.222292	 0.000000	 0.278265
3921	 0.004332	 0.004125	 0.000063	 0.000000	 0.000094	11.481825	 10.849582	 0.222355	 0.000000	 0.278359
3922	 0.004785	 0.004507	 0.000107	 0.000000	 0.000119	11.486610	 10.854089	 0.222462	 0.000000	 0.278478
3923	 0.004298	 0.004121	 0.000041	 0.000000	 0.000061	11.490908	 10.858210	 0.222503	 0.000000	 0.278539
3924	 0.003484	 0.003274	 0.000082	 0.000000	 0.000096	11.494392	 10.861484	 0.222585	 0.000000	 0.278635
3925	 0.003573	 0.003442	 0.000051	 0.000000	 0.000052	11.497965	 10.864926	 0.222636	 0.000000	 0.278687
3926	 0.002903	 0.002638	 0.000094	 0.000000	 0.000106	11.500868	 10.867564	 0.222730	 0.000000	 0.278793
3927	 0.003423	 0.003309	 0.000034	 0.000000	 0.000053	11.504291	 10.870873	 0.222764	 0.000000	 0.278846
3928	 0.003489	 0.003249	 0.000081	 0.000000	 0.000112	11.507780	 10.874122	 0.222845	 0.000000	 0.278958
3929	 0.003283	 0.003072	 0.000107	 0.000000	 0.000064	11.511063	 10.877194	 0.222952	 0.000000	 0.279022
3930	 0.003261	 0.002978	 0.000114	 0.000000	 0.000111	11.514324	 10.880172	 0.223066	 0.000000	 0.279133
3931	 0.002797	 0.002681	 0.000042	 0.000000	 0.000046	11.517121	 10.882853	 0.223108	 0.000000	 0.279179
3932	 0.003266	 0.003070	 0.000064	 0.000000	 0.000090	11.520387	 10.885923	 0.223172	 0.000000	 0.279269
3933	 0.004072	 0.003938	 0.000046	 0.000000	 0.000054	11.524459	 10.889861	 0.223218	 0.000000	 0.279323
3934	 0.002934	 0.002720	 0.000069	 0.000000	 0.000108	11.527393	 10.892581	 0.223287	 0.000000	 0.279431
3935	 0.003534	 0.003363	 0.000035	 0.000000	 0.000053	11.530927	 10.895944	 0.223322	 0.000000	 0.279484
3936	 0.003302	 0.003094	 0.000065	 0.000000	 0.000099	11.534229	 10.899038	 0.223387	 0.000000	 0.279583
3937	 0.003420	 0.003173	 0.000102	 0.000000	 0.000093	11.537649	 10.902211	 0.223489	 0.000000	 0.279676
3938	 0.004547	 0.004191	 0.000141	 0.000000	 0.000158	11.542196	 10.906402	 0.223630	 0.000000	 0.279834
3939	 0.003884	 0.003727	 0.000056	 0.000000	 0.000056	11.546080	 10.910129	 0.223686	 0.000000	 0.279890
3940	 0.003569	 0.003222	 0.000120	 0.000000	 0.000172	11.549649	 10.913351	 0.223806	 0.000000	 0.280062
3941	 0.004972	 0.004780	 0.000096	 0.000000	 0.000051	11.554621	 10.918131	 0.223902	 0.000000	 0.280113
3942	 0.004459	 0.004176	 0.000114	 0.000000	 0.000115	11.559080	 10.922307	 0.224016	 0.000000	 0.280228
3943	 0.003235	 0.003050	 0.000054	 0.000000	 0.000093	11.562315	 10.925357	 0.224070	 0.000000	 0.280321
3944	 0.003370	 0.003181	 0.000056	 0.000000	 0.000086	11.565685	 10.928538	 0.224126	 0.000000	 0.280407
3945	 0.003274	 0.003157	 0.000028	 0.000000	 0.000045	11.568959	 10.931695	 0.224154	 0.000000	 0.280452
3946	 0.003535	 0.003297	 0.000091	 0.000000	 0.000110	11.572494	 10.934992	 0.224245	 0.000000	 0.280562
3947	 0.003296	 0.003177	 0.000035	 0.000000	 0.000051	11.575790	 10.938169	 0.224280	 0.000000	 0.280613
3948	 0.003482	 0.003232	 0.000079	 0.000000	 0.000127	11.579272	 10.941401	 0.224359	 0.000000	 0.280740
3949	 0.003437	 0.003294	 0.000039	 0.000000	 0.000056	11.582709	 10.944695	 0.224398	 0.000000	 0.280796
3950	 0.003296	 0.003109	 0.000057	 0.000000	 0.000093	11.586005	 10.947804	 0.224455	 0.000000	 0.280889
3951	 0.002996	 0.002875	 0.000038	 0.000000	 0.000055	11.589001	 10.950679	 0.224493	 0.000000	 0.280944
3952	 0.003684	 0.003448	 0.000091	 0.000000	 0.000106	11.592685	 10.954127	 0.224584	 0.000000	 0.281050
3953	 0.003207	 0.003078	 0.000040	 0.000000	 0.000056	11.595892	 10.957205	 0.224624	 0.000000	 0.281106
3954	 0.003145	 0.002941	 0.000062	 0.000000	 0.000104	11.599037	 10.960146	 0.224686	 0.000000	 0.281210
3955	 0.003379	 0.003241	 0.000055	 0.000000	 0.000053	11.602416	 10.963387	 0.224741	 0.000000	 0.281263
3956	 0.004025	 0.003808	 0.000070	 0.000000	 0.000108	11.606441	 10.967195	 0.224811	 0.000000	 0.281371
3957	 0.003308	 0.003164	 0.000044	 0.000000	 0.000059	11.609749	 10.970359	 0.224855	 0.000000	 0.281430
3958	 0.003007	 0.002776	 0.000090	 0.000000	 0.000105	11.612756	 10.973135	 0.224945	 0.000000	 0.281535
3959	 0.003388	 0.003264	 0.000035	 0.000000	 0.000054	11.616144	 10.976399	 0.224980	 0.000000	 0.281589
3960	 0.003283	 0.003079	 0.000062	 0.000000	 0.000106	11.619427	 10.979478	 0.225042	 0.000000	 0.281695
3961	 0.003034	 0.002908	 0.000039	 0.000000	 0.000057	11.622461	 10.982386	 0.225081	 0.000000	 0.281752
3962	 0.003520	 0.003262	 0.000097	 0.000000	 0.000108	11.625981	 10.985648	 0.225178	 0.000000	 0.281860
3963	 0.003472	 0.003312	 0.000060	 0.000000	 0.000064	11.629453	 10.988960	 0.225238	 0.000000	 0.281924
3964	 0.003536	 0.003279	 0.000115	 0.000000	 0.000099	11.632989	 10.992239	 0.225353	 0.000000	 0.282023
3965	 0.002806	 0.002671	 0.000049	 0.000000	 0.000053	11.635795	 10.994910	 0.225402	 0.000000	 0.282076
3966	 0.003448	 0.003245	 0.000063	 0.000000	 0.000104	11.639243	 10.998155	 0.225465	 0.000000	 0.282180
3967	 0.003630	 0.003496	 0.000048	 0.000000	 0.000054	11.642873	 11.001651	 0.225513	 0.000000	 0.282234
3968	 0.004093	 0.003830	 0.000098	 0.000000	 0.000113	11.646966	 11.005481	 0.225611	 0.000000	 0.282347
3969	 0.004295	 0.004056	 0.000091	 0.000000	 0.000088	11.651261	 11.009537	 0.225702	 0.000000	 0.282435
3970	 0.004676	 0.004394	 0.000108	 0.000000	 0.000116	11.655937	 11.013931	 0.225810	 0.000000	 0.282551
3971	 0.003051	 0.002933	 0.000043	 0.000000	 0.000046	11.658988	 11.016864	 0.225853	 0.000000	 0.282597
3972	 0.003760	 0.003541	 0.000084	 0.000000	 0.000089	11.662748	 11.020405	 0.225937	 0.000000	 0.282686
3973	 0.002772	 0.002659	 0.000035	 0.000000	 0.000050	11.665520	 11.023064	 0.225972	 0.000000	 0.282736
3974	 0.003083	 0.002814	 0.000115	 0.000000	 0.000117	11.668603	 11.025878	 0.226087	 0.000000	 0.282853
3975	 0.003286	 0.003150	 0.000055	 0.000000	 0.000044	11.671889	 11.029028	 0.226142	 0.000000	 0.282897
3976	 0.003528	 0.003322	 0.000068	 0.000000	 0.000090	11.675417	 11.032350	 0.226210	 0.000000	 0.282987
3977	 0.002898	 0.002739	 0.000063	 0.000000	 0.000061	11.678315	 11.035089	 0.226273	 0.000000	 0.283048
3978	 0.002998	 0.002794	 0.000066	 0.000000	 0.000102	11.681313	 11.037883	 0.226339	 0.000000	 0.283150
3979	 0.003207	 0.003073	 0.000036	 0.000000	 0.000052	11.684520	 11.040956	 0.226375	 0.000000	 0.283202
3980	 0.003419	 0.003189	 0.000091	 0.000000	 0.000093	11.687939	 11.044145	 0.226466	 0.000000	 0.283295
3981	 0.002912	 0.002752	 0.000065	 0.000000	 0.000049	11.690851	 11.046897	 0.226531	 0.000000	 0.283344
3982	 0.003191	 0.002993	 0.000071	 0.000000	 0.000090	11.694042	 11.049890	 0.226602	 0.000000	 0.283434
3983	 0.003137	 0.003016	 0.000036	 0.000000	 0.000055	11.697179	 11.052906	 0.226638	 0.000000	 0.283489
3984	 0.003776	 0.003555	 0.000080	 0.000000	 0.000104	11.700955	 11.056461	 0.226718	 0.000000	 0.283593
3985	 0.003215	 0.003055	 0.000058	 0.000000	 0.000053	11.704170	 11.059516	 0.226776	 0.000000	 0.283646
3986	 0.003170	 0.002947	 0.000078	 0.000000	 0.000106	11.707340	 11.062463	 0.226854	 0.000000	 0.283752
3987	 0.002801	 0.002683	 0.000032	 0.000000	 0.000052	11.710141	 11.065146	 0.226886	 0.000000	 0.283804
3988	 0.003538	 0.003308	 0.000085	 0.000000	 0.000114	11.713679	 11.068454	 0.226971	 0.000000	 0.283918
3989	 0.003309	 0.003191	 0.000036	 0.000000	 0.000054	11.716988	 11.071645	 0.227007	 0.000000	 0.283972
3990	 0.003135	 0.002885	 0.000091	 0.000000	 0.000114	11.720123	 11.074530	 0.227098	 0.000000	 0.284086
3991	 0.003678	 0.003541	 0.000044	 0.000000	 0.000045	11.723801	 11.078071	 0.227142	 0.000000	 0.284131
3992	 0.003997	 0.003768	 0.000092	 0.000000	 0.000101	11.727798	 11.081839	 0.227234	 0.000000	 0.284232
3993	 0.003305	 0.003173	 0.000049	 0.000000	 0.000053	11.731103	 11.085012	 0.227283	 0.000000	 0.284285
3994	 0.003286	 0.003065	 0.000078	 0.000000	 0.000107	11.734389	 11.088077	 0.227361	 0.000000	 0.284392
3995	 0.003437	 0.003316	 0.000046	 0.000000	 0.000044	11.737826	 11.091393	 0.227407	 0.000000	 0.284436
3996	 0.002926	 0.002687	 0.000062	 0.000000	 0.000102	11.740752	 11.094080	 0.227469	 0.000000	 0.284538
3997	 0.003062	 0.002943	 0.000034	 0.000000	 0.000051	11.743814	 11.097023	 0.227503	 0.000000	 0.284589
3998	 0.002842	 0.002621	 0.000083	 0.000000	 0.000105	11.746656	 11.099644	 0.227586	 0.000000	 0.284694
3999	 0.003269	 0.003141	 0.000045	 0.000000	 0.000052	11.749925	 11.102785	 0.227631	 0.000000	 0.284746
4000	 0.003379	 0.003128	 0.000105	 0.000000	 0.000106	11.753304	 11.105913	 0.227736	 0.000000	 0.284852
4001	 0.003051	 0.002907	 0.000058	 0.000000	 0.000055	11.756355	 11.108820	 0.227794	 0.000000	 0.284907
4002	 0.003170	 0.002985	 0.000065	 0.000000	 0.000088	11.759525	 11.111805	 0.227859	 0.000000	 0.284995
4003	 0.002934	 0.002811	 0.000035	 0.000000	 0.000056	11.762459	 11.114616	 0.227894	 0.000000	 0.285051
4004	 0.003348	 0.003071	 0.000092	 0.000000	 0.000143	11.765807	 11.117687	 0.227986	 0.000000	 0.285194
4005	 0.002721	 0.002580	 0.000055	 0.000000	 0.000056	11.768528	 11.120267	 0.228041	 0.000000	 0.285250
4006	 0.003066	 0.002861	 0.000064	 0.000000	 0.000105	11.771594	 11.123128	 0.228105	 0.000000	 0.285355
4007	 0.002749	 0.002621	 0.000046	 0.000000	 0.000053	11.774343	 11.125749	 0.228151	 0.000000	 0.285408
4008	 0.003510	 0.003276	 0.000080	 0.000000	 0.000106	11.777853	 11.129025	 0.228231	 0.000000	 0.285514
4009	 0.003498	 0.003388	 0.000034	 0.000000	 0.000048	11.781351	 11.132413	 0.228265	 0.000000	 0.285562
4010	 0.003338	 0.003085	 0.000096	 0.000000	 0.000107	11.784689	 11.135498	 0.228361	 0.000000	 0.285669
4011	 0.003186	 0.003055	 0.000050	 0.000000	 0.000055	11.787875	 11.138553	 0.228411	 0.000000	 0.285724
4012	 0.002832	 0.002632	 0.000061	 0.000000	 0.000102	11.790707	 11.141185	 0.228472	 0.000000	 0.285826
4013	 0.002941	 0.002823	 0.000043	 0.000000	 0.000051	11.793648	 11.144008	 0.228515	 0.000000	 0.285877
4014	 0.002928	 0.002733	 0.000059	 0.000000	 0.000101	11.796576	 11.146741	 0.228574	 0.000000	 0.285978
4015	 0.003154	 0.003020	 0.000046	 0.000000	 0.000055	11.799730	 11.149761	 0.228620	 0.000000	 0.286033
4016	 0.003674	 0.003500	 0.000053	 0.000000	 0.000091	11.803404	 11.153261	 0.228673	 0.000000	 0.286124
4017	 0.002976	 0.002779	 0.000104	 0.000000	 0.000058	11.806380	 11.156040	 0.228777	 0.000000	 0.286182
4018	 0.002652	 0.002453	 0.000063	 0.000000	 0.000103	11.809032	 11.158493	 0.228840	 0.000000	 0.286285
4019	 0.002662	 0.002536	 0.000046	 0.000000	 0.000051	11.811694	 11.161029	 0.228886	 0.000000	 0.286336
4020	 0.003348	 0.003144	 0.000070	 0.000000	 0.000100	11.815042	 11.164173	 0.228956	 0.000000	 0.286436
4021	 0.002814	 0.002689	 0.000041	 0.000000	 0.000045	11.817856	 11.166862	 0.228997	 0.000000	 0.286481
4022	 0.003015	 0.002844	 0.000053	 0.000000	 0.000088	11.820871	 11.169706	 0.229050	 0.000000	 0.286569
4023	 0.002961	 0.002833	 0.000046	 0.000000	 0.000054	11.823832	 11.172539	 0.229096	 0.000000	 0.286623
4024	 0.003302	 0.003110	 0.000062	 0.000000	 0.000091	11.827134	 11.175649	 0.229158	 0.000000	 0.286714
4025	 0.003404	 0.003282	 0.000027	 0.000000	 0.000045	11.830538	 11.178931	 0.229185	 0.000000	 0.286759
4026	 0.002938	 0.002698	 0.000092	 0.000000	 0.000108	11.833476	 11.181629	 0.229277	 0.000000	 0.286867
4027	 0.002677	 0.002560	 0.000035	 0.000000	 0.000054	11.836153	 11.184189	 0.229312	 0.000000	 0.286921
4028	 0.003007	 0.002809	 0.000061	 0.000000	 0.000104	11.839160	 11.186998	 0.229373	 0.000000	 0.287025
4029	 0.002653	 0.002538	 0.000035	 0.000000	 0.000053	11.841813	 11.189536	 0.229408	 0.000000	 0.287078
4030	 0.003188	 0.003016	 0.000050	 0.000000	 0.000087	11.845001	 11.192552	 0.229458	 0.000000	 0.287165
4031	 0.002839	 0.002719	 0.000034	 0.000000	 0.000054	11.847840	 11.195271	 0.229492	 0.000000	 0.287219
4032	 0.003515	 0.003249	 0.000119	 0.000000	 0.000111	11.851355	 11.198520	 0.229611	 0.000000	 0.287330
4033	 0.003435	 0.003317	 0.000043	 0.000000	 0.000046	11.854790	 11.201837	 0.229654	 0.000000	 0.287376
4034	 0.003477	 0.003249	 0.000083	 0.000000	 0.000104	11.858267	 11.205086	 0.229737	 0.000000	 0.287480
4035	 0.002765	 0.002628	 0.000041	 0.000000	 0.000058	11.861032	 11.207714	 0.229778	 0.000000	 0.287538
4036	 0.002938	 0.002726	 0.000060	 0.000000	 0.000105	11.863970	 11.210440	 0.229838	 0.000000	 0.287643
4037	 0.003146	 0.003046	 0.000029	 0.000000	 0.000045	11.867116	 11.213486	 0.229867	 0.000000	 0.287688
4038	 0.002914	 0.002670	 0.000088	 0.000000	 0.000108	11.870030	 11.216156	 0.229955	 0.000000	 0.287796
4039	 0.003206	 0.003106	 0.000029	 0.000000	 0.000046	11.873236	 11.219262	 0.229984	 0.000000	 0.287842
4040	 0.002974	 0.002753	 0.000080	 0.000000	 0.000105	11.876210	 11.222015	 0.230064	 0.000000	 0.287947
